ID,con_count,trials.thisRepN,condition_tool,condition_unce,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,mouse.time,response_time
IG24,3.0,86.0,WAIT,LOWU,107.0,0.0,8830.0,0.0,8830.0,21868.0,1.0,[1.7657451000000037],1775.6481000001077
IG24,3.0,87.0,WAIT,LOWU,122.0,165.0,8952.0,0.0,8952.0,21990.0,1.0,[0.5826317000000927],591.9028999996372
IG24,3.0,88.0,WAIT,LOWU,93.0,0.0,9045.0,0.0,9045.0,22083.0,1.0,[0.3672865000003185],376.47769999993034
IG24,3.0,89.0,WAIT,LOWU,106.0,0.0,9151.0,0.0,9151.0,22189.0,1.0,[0.5001459000000068],509.2331000000704
IG24,3.0,90.0,WAIT,LOWU,116.0,157.0,9267.0,0.0,9267.0,22305.0,1.0,[1.1976273999998739],1207.2351999999955
IG24,3.0,91.0,WAIT,LOWU,97.0,0.0,9364.0,0.0,9364.0,22402.0,1.0,[0.698627100000067],708.6393999997526
IG24,3.0,92.0,WAIT,LOWU,121.0,0.0,9485.0,0.0,9485.0,22523.0,1.0,[0.7325989999999365],742.4759000001941
IG24,3.0,93.0,WAIT,LOWU,107.0,113.0,9592.0,0.0,9592.0,22630.0,1.0,[0.54759039999999],558.3467999999411
IG24,3.0,94.0,WAIT,LOWU,107.0,157.0,9699.0,0.0,9699.0,22737.0,1.0,[0.4112715000001117],423.4099999999162
IG24,3.0,95.0,WAIT,LOWU,124.0,108.0,9823.0,0.0,9823.0,22861.0,1.0,[0.4991894999998294],508.9173000000883
IG24,3.0,96.0,WAIT,LOWU,113.0,0.0,9936.0,0.0,9936.0,22974.0,1.0,[0.6644174000002749],676.2967999998946
IG24,3.0,97.0,WAIT,LOWU,106.0,0.0,10042.0,0.0,10042.0,23080.0,1.0,[2.282039299999724],2292.123399999924
IG24,3.0,98.0,WAIT,LOWU,110.0,0.0,10152.0,0.0,10152.0,23190.0,1.0,[1.332865099999708],1342.1532000000589
IG24,3.0,99.0,WAIT,LOWU,102.0,113.0,10254.0,0.0,10254.0,23292.0,1.0,[1.383514500000274],1392.9505000000354
IG24,4.0,0.0,WAIT,HIGU,90.0,0.0,90.0,0.0,90.0,23382.0,0.3333333333333333,[5.498799800000143],5510.597700000275
IG24,4.0,1.0,WAIT,HIGU,100.0,0.0,190.0,0.0,190.0,23482.0,0.0,[1.6980571999997665],1707.441800000146
IG24,4.0,2.0,WAIT,HIGU,64.0,0.0,254.0,0.0,254.0,23546.0,1.0,[3.619818800000303],3629.041000000201
IG24,4.0,3.0,WAIT,HIGU,120.0,137.0,374.0,137.0,237.0,23529.0,0.3333333333333333,[1.382846200000131],1392.242199999746
IG24,4.0,4.0,WAIT,HIGU,76.0,215.0,450.0,352.0,98.0,23390.0,0.0,[0.46681400000034046],476.29799999995157
IG24,4.0,5.0,WAIT,HIGU,91.0,113.0,541.0,465.0,76.0,23368.0,0.3333333333333333,[0.48296909999999116],492.3582999999635
IG24,4.0,6.0,WAIT,HIGU,32.0,0.0,573.0,465.0,108.0,23400.0,0.6666666666666666,[0.269227299999784],278.95899999979883
IG24,4.0,7.0,WAIT,HIGU,37.0,0.0,610.0,465.0,145.0,23437.0,0.6666666666666666,[0.6665954000000056],675.7701999999117
IG24,4.0,8.0,WAIT,HIGU,35.0,0.0,645.0,465.0,180.0,23472.0,0.6666666666666666,[0.6000066999999945],609.5572000003885
IG24,4.0,9.0,WAIT,HIGU,57.0,0.0,702.0,465.0,237.0,23529.0,0.6666666666666666,[1.0496892999999545],1059.391500000609
IG24,4.0,10.0,WAIT,HIGU,56.0,32.0,758.0,497.0,261.0,23553.0,0.6666666666666666,[0.6343071000001146],643.4256000001915
IG24,4.0,11.0,WAIT,HIGU,46.0,0.0,804.0,497.0,307.0,23599.0,1.0,[0.48375969999960944],492.9642999996431
IG24,4.0,12.0,WAIT,HIGU,102.0,214.0,906.0,711.0,195.0,23487.0,0.3333333333333333,[0.5342303000006723],543.8203999991529
IG24,4.0,13.0,WAIT,HIGU,50.0,33.0,956.0,744.0,212.0,23504.0,1.0,[0.3828552999993917],392.085599999642
IG24,4.0,14.0,WAIT,HIGU,87.0,183.0,1043.0,927.0,116.0,23408.0,0.0,[1.0499758000005386],1059.50139999995
IG24,4.0,15.0,WAIT,HIGU,120.0,0.0,1163.0,927.0,236.0,23528.0,0.3333333333333333,[0.5645845999997618],576.0393000000622
IG24,4.0,16.0,WAIT,HIGU,85.0,0.0,1248.0,927.0,321.0,23613.0,0.3333333333333333,[2.2336316000000807],2242.754600000102
IG24,4.0,17.0,WAIT,HIGU,48.0,70.0,1296.0,997.0,299.0,23591.0,0.6666666666666666,[0.7503661999999167],759.5319999998901
IG24,4.0,18.0,WAIT,HIGU,130.0,105.0,1426.0,1102.0,324.0,23616.0,0.3333333333333333,[0.40840970000044763],417.6072999997996
IG24,4.0,19.0,WAIT,HIGU,57.0,28.0,1483.0,1130.0,353.0,23645.0,1.0,[0.3995043999993868],409.0305000008084
IG24,4.0,20.0,WAIT,HIGU,129.0,0.0,1612.0,1130.0,482.0,23774.0,0.3333333333333333,[0.4335497000001851],442.88280000002123
IG24,4.0,21.0,WAIT,HIGU,45.0,0.0,1657.0,1130.0,527.0,23819.0,0.6666666666666666,[0.6665060000004814],675.6864999996033
IG24,4.0,22.0,WAIT,HIGU,102.0,0.0,1759.0,1130.0,629.0,23921.0,0.0,[0.9835082999998122],993.1640999994706
IG24,4.0,23.0,WAIT,HIGU,113.0,331.0,1872.0,1461.0,411.0,23703.0,0.3333333333333333,[0.6502779000002192],659.5917999993544
IG24,4.0,24.0,WAIT,HIGU,51.0,27.0,1923.0,1488.0,435.0,23727.0,0.6666666666666666,[0.44960879999962344],459.0006999997422
IG24,4.0,25.0,WAIT,HIGU,67.0,0.0,1990.0,1488.0,502.0,23794.0,1.0,[1.6992686000003232],1709.1079000001773
IG24,4.0,26.0,WAIT,HIGU,120.0,0.0,2110.0,1488.0,622.0,23914.0,0.3333333333333333,[0.650655999999799],659.873299999861
IG24,4.0,27.0,WAIT,HIGU,90.0,0.0,2200.0,1488.0,712.0,24004.0,0.0,[1.0338096999994377],1043.1042999993078
IG24,4.0,28.0,WAIT,HIGU,84.0,0.0,2284.0,1488.0,796.0,24088.0,0.3333333333333333,[0.4658822000001237],475.2946000001393
IG24,4.0,29.0,WAIT,HIGU,123.0,174.0,2407.0,1662.0,745.0,24037.0,0.3333333333333333,[1.1168641000003845],1126.2282999996096
IG24,4.0,30.0,WAIT,HIGU,50.0,21.0,2457.0,1683.0,774.0,24066.0,0.6666666666666666,[0.9164154000000053],925.780999999959
IG24,4.0,31.0,WAIT,HIGU,85.0,245.0,2542.0,1928.0,614.0,23906.0,0.3333333333333333,[1.2838240000000951],1293.424699999392
IG24,4.0,32.0,WAIT,HIGU,39.0,0.0,2581.0,1928.0,653.0,23945.0,0.6666666666666666,[5.2664719999993395],5275.609299999662
IG24,4.0,33.0,WAIT,HIGU,56.0,0.0,2637.0,1928.0,709.0,24001.0,1.0,[2.1080445000006875],2117.7790000003297
IG24,4.0,34.0,WAIT,HIGU,50.0,0.0,2687.0,1928.0,759.0,24051.0,0.6666666666666666,[1.5579640999994808],1567.1095999996178
IG24,4.0,35.0,WAIT,HIGU,89.0,0.0,2776.0,1928.0,848.0,24140.0,0.0,[0.7831607999996777],792.5194000001065
IG24,4.0,36.0,WAIT,HIGU,108.0,209.0,2884.0,2137.0,747.0,24039.0,0.3333333333333333,[0.4829367000002094],492.3180999998003
IG24,4.0,37.0,WAIT,HIGU,55.0,0.0,2939.0,2137.0,802.0,24094.0,1.0,[0.4006457000004957],409.2567999998573
IG24,4.0,38.0,WAIT,HIGU,35.0,0.0,2974.0,2137.0,837.0,24129.0,0.6666666666666666,[0.7345291000001453],743.2013999999035
IG24,4.0,39.0,WAIT,HIGU,77.0,0.0,3051.0,2137.0,914.0,24206.0,0.0,[0.5179813000004287],526.8677000002936
IG24,4.0,40.0,WAIT,HIGU,100.0,119.0,3151.0,2256.0,895.0,24187.0,0.3333333333333333,[0.45136039999943023],460.0189000002574
IG24,4.0,41.0,WAIT,HIGU,59.0,25.0,3210.0,2281.0,929.0,24221.0,1.0,[0.3346251000002667],343.64270000043325
IG24,4.0,42.0,WAIT,HIGU,58.0,0.0,3268.0,2281.0,987.0,24279.0,0.6666666666666666,[0.13310660000024654],142.87470000004396
IG24,4.0,43.0,WAIT,HIGU,86.0,165.0,3354.0,2446.0,908.0,24200.0,0.0,[0.6810585999992327],691.5441000002902
IG24,4.0,44.0,WAIT,HIGU,30.0,0.0,3384.0,2446.0,938.0,24230.0,0.6666666666666666,[0.3571848999999929],370.95930000045337
IG24,4.0,45.0,WAIT,HIGU,130.0,0.0,3514.0,2446.0,1068.0,24360.0,0.3333333333333333,[0.39782370000011724],408.5978999992367
IG24,4.0,46.0,WAIT,HIGU,43.0,0.0,3557.0,2446.0,1111.0,24403.0,0.6666666666666666,[0.4329394999995202],442.247599999886
IG24,4.0,47.0,WAIT,HIGU,125.0,0.0,3682.0,2446.0,1236.0,24528.0,0.3333333333333333,[0.4167274000001271],426.44980000006035
IG24,4.0,48.0,WAIT,HIGU,44.0,51.0,3726.0,2497.0,1229.0,24521.0,0.6666666666666666,[0.4326148000000103],442.1032999996096
IG24,4.0,49.0,WAIT,HIGU,126.0,0.0,3852.0,2497.0,1355.0,24647.0,0.3333333333333333,[1.4505503999998837],1459.9299000003375
IG24,4.0,50.0,WAIT,HIGU,109.0,0.0,3961.0,2497.0,1464.0,24756.0,0.0,[0.6504282999994757],659.8763999999501
IG24,4.0,51.0,WAIT,HIGU,124.0,0.0,4085.0,2497.0,1588.0,24880.0,0.3333333333333333,[0.4007996999998795],410.2904999998864
IG24,4.0,52.0,WAIT,HIGU,49.0,21.0,4134.0,2518.0,1616.0,24908.0,1.0,[0.5819017000003441],591.6403999999166
IG24,4.0,53.0,WAIT,HIGU,95.0,153.0,4229.0,2671.0,1558.0,24850.0,0.3333333333333333,[0.5171573999996326],526.5545000003185
IG24,4.0,54.0,WAIT,HIGU,84.0,237.0,4313.0,2908.0,1405.0,24697.0,0.0,[0.334544399999686],343.53690000018105
IG24,4.0,55.0,WAIT,HIGU,108.0,167.0,4421.0,3075.0,1346.0,24638.0,0.3333333333333333,[0.3664550000003146],375.74099999968894
IG24,4.0,56.0,WAIT,HIGU,43.0,24.0,4464.0,3099.0,1365.0,24657.0,0.6666666666666666,[0.3345700999998371],343.64670000062324
IG24,4.0,57.0,WAIT,HIGU,81.0,138.0,4545.0,3237.0,1308.0,24600.0,0.3333333333333333,[0.7162701000006564],725.7685000002384
IG24,4.0,58.0,WAIT,HIGU,47.0,43.0,4592.0,3280.0,1312.0,24604.0,1.0,[0.399188100000174],409.00680000009015
IG24,4.0,59.0,WAIT,HIGU,77.0,0.0,4669.0,3280.0,1389.0,24681.0,0.0,[1.0506079999995563],1059.824200000614
IG24,4.0,60.0,WAIT,HIGU,119.0,270.0,4788.0,3550.0,1238.0,24530.0,0.3333333333333333,[1.117705499999829],1126.7418000001926
IG24,4.0,61.0,WAIT,HIGU,58.0,21.0,4846.0,3571.0,1275.0,24567.0,0.6666666666666666,[0.48387910000019474],493.09410000010394
IG24,4.0,62.0,WAIT,HIGU,99.0,167.0,4945.0,3738.0,1207.0,24499.0,0.0,[0.6000534999993761],609.4655999995302
IG24,4.0,63.0,WAIT,HIGU,91.0,0.0,5036.0,3738.0,1298.0,24590.0,0.3333333333333333,[0.38541059999988647],394.1094000004232
IG24,4.0,64.0,WAIT,HIGU,55.0,34.0,5091.0,3772.0,1319.0,24611.0,1.0,[0.7664398000006258],775.6784000000916
IG24,4.0,65.0,WAIT,HIGU,44.0,54.0,5135.0,3826.0,1309.0,24601.0,0.6666666666666666,[0.7834513999996489],792.9024000000209
IG24,4.0,66.0,WAIT,HIGU,91.0,157.0,5226.0,3983.0,1243.0,24535.0,0.0,[0.6006570999998075],610.6959000001661
IG24,4.0,67.0,WAIT,HIGU,44.0,0.0,5270.0,3983.0,1287.0,24579.0,1.0,[0.46616290000019944],475.6783000000287
IG24,4.0,68.0,WAIT,HIGU,97.0,0.0,5367.0,3983.0,1384.0,24676.0,0.3333333333333333,[0.4342229000003499],443.11349999997765
IG24,4.0,69.0,WAIT,HIGU,68.0,0.0,5435.0,3983.0,1452.0,24744.0,1.0,[4.133592899999712],4143.305900000036
IG24,4.0,70.0,WAIT,HIGU,59.0,20.0,5494.0,4003.0,1491.0,24783.0,1.0,[2.2833753000004435],2292.4831999999005
IG24,4.0,71.0,WAIT,HIGU,107.0,173.0,5601.0,4176.0,1425.0,24717.0,0.3333333333333333,[0.4362429000002521],446.5849000001326
IG24,4.0,72.0,WAIT,HIGU,45.0,0.0,5646.0,4176.0,1470.0,24762.0,0.6666666666666666,[0.8162959000001138],825.8151000000071
IG24,4.0,73.0,WAIT,HIGU,103.0,0.0,5749.0,4176.0,1573.0,24865.0,0.0,[0.3828593999996883],392.4543000003323
IG24,4.0,74.0,WAIT,HIGU,114.0,0.0,5863.0,4176.0,1687.0,24979.0,0.3333333333333333,[0.40051820000007865],409.6592999997083
IG24,4.0,75.0,WAIT,HIGU,39.0,0.0,5902.0,4176.0,1726.0,25018.0,0.6666666666666666,[0.5003819999992629],509.5784999995958
IG24,4.0,76.0,WAIT,HIGU,94.0,0.0,5996.0,4176.0,1820.0,25112.0,0.0,[0.5758328000001711],585.1677000003401
IG24,4.0,77.0,WAIT,HIGU,60.0,21.0,6056.0,4197.0,1859.0,25151.0,1.0,"[0.6159505000005083, 1.0819761000002472]",1091.750299999956
IG24,4.0,78.0,WAIT,HIGU,126.0,152.0,6182.0,4349.0,1833.0,25125.0,0.3333333333333333,[0.4212175999991814],430.78950000042096
IG24,4.0,79.0,WAIT,HIGU,36.0,0.0,6218.0,4349.0,1869.0,25161.0,0.6666666666666666,[0.41769380000005185],427.08839999954216
IG24,4.0,80.0,WAIT,HIGU,86.0,287.0,6304.0,4636.0,1668.0,24960.0,0.0,[0.583423899999616],592.5339000003878
IG24,4.0,81.0,WAIT,HIGU,33.0,0.0,6337.0,4636.0,1701.0,24993.0,0.6666666666666666,[0.39992460000030405],409.06389999971725
IG24,4.0,82.0,WAIT,HIGU,128.0,0.0,6465.0,4636.0,1829.0,25121.0,0.3333333333333333,[0.8249986000000717],834.47210000013
IG24,4.0,83.0,WAIT,HIGU,35.0,24.0,6500.0,4660.0,1840.0,25132.0,0.6666666666666666,[0.41635650000080204],425.6450000000186
IG24,4.0,84.0,WAIT,HIGU,129.0,0.0,6629.0,4660.0,1969.0,25261.0,0.3333333333333333,[0.616846799999621],625.9902000005823
IG24,4.0,85.0,WAIT,HIGU,60.0,27.0,6689.0,4687.0,2002.0,25294.0,0.6666666666666666,"[10.149372400000175, 10.749284800000169]",10758.71120000002
IG24,4.0,86.0,WAIT,HIGU,47.0,26.0,6736.0,4713.0,2023.0,25315.0,1.0,[0.6637165000001914],673.000800000038
IG24,4.0,87.0,WAIT,HIGU,98.0,0.0,6834.0,4713.0,2121.0,25413.0,0.3333333333333333,[0.6337277000002359],643.0642999997362
IG24,4.0,88.0,WAIT,HIGU,95.0,189.0,6929.0,4902.0,2027.0,25319.0,0.0,[1.166968900000029],1176.4456000006758
IG24,4.0,89.0,WAIT,HIGU,96.0,114.0,7025.0,5016.0,2009.0,25301.0,0.3333333333333333,[0.5664278000003833],575.7780000001658
IG24,4.0,90.0,WAIT,HIGU,41.0,0.0,7066.0,5016.0,2050.0,25342.0,0.6666666666666666,[0.38287469999977475],392.24729999992996
IG24,4.0,91.0,WAIT,HIGU,69.0,0.0,7135.0,5016.0,2119.0,25411.0,1.0,[0.5340919999998732],543.001200000057
IG24,4.0,92.0,WAIT,HIGU,120.0,131.0,7255.0,5147.0,2108.0,25400.0,0.3333333333333333,[0.6358557000003202],644.8614000000525
IG24,4.0,93.0,WAIT,HIGU,47.0,49.0,7302.0,5196.0,2106.0,25398.0,1.0,[0.4330366000003778],442.6211000001058
IG24,4.0,94.0,WAIT,HIGU,50.0,0.0,7352.0,5196.0,2156.0,25448.0,0.6666666666666666,[0.6264208999991752],636.6821999999229
IG24,4.0,95.0,WAIT,HIGU,109.0,146.0,7461.0,5342.0,2119.0,25411.0,0.3333333333333333,[1.5829219999995985],1592.1126999997068
IG24,4.0,96.0,WAIT,HIGU,55.0,60.0,7516.0,5402.0,2114.0,25406.0,0.6666666666666666,[0.5505502000005436],559.7760999996681
IG24,4.0,97.0,WAIT,HIGU,81.0,0.0,7597.0,5402.0,2195.0,25487.0,0.0,[0.6774366999998165],689.133300000336
IG24,4.0,98.0,WAIT,HIGU,124.0,0.0,7721.0,5402.0,2319.0,25611.0,0.3333333333333333,[1.249709200000325],1258.9022000001278
IG24,4.0,99.0,WAIT,HIGU,84.0,0.0,7805.0,5402.0,2403.0,25695.0,0.0,[0.6000539000006029],609.2475000000559
IG25,1.0,0.0,WAIT,LOWU,100.0,0.0,100.0,0.0,100.0,1170.0,0.6923076923076923,[2.933260099999643],2946.9546000000555
IG25,1.0,1.0,WAIT,LOWU,102.0,0.0,202.0,0.0,202.0,1272.0,1.0,[3.913474799999676],3923.0298000002513
IG25,1.0,2.0,WAIT,LOWU,32.0,0.0,234.0,0.0,234.0,1304.0,0.0,[4.431818099999873],4441.29749999952
IG25,1.0,3.0,WAIT,LOWU,53.0,0.0,287.0,0.0,287.0,1357.0,0.1538461538461538,[1.5818271000007371],1591.7274000003235
IG25,1.0,4.0,WAIT,LOWU,130.0,174.0,417.0,0.0,417.0,1487.0,1.0,[3.032069199999569],3041.9263000003994
IG25,1.0,5.0,WAIT,LOWU,37.0,0.0,454.0,0.0,454.0,1524.0,0.0,[1.318250100000114],1328.8322999997763
IG25,1.0,6.0,WAIT,LOWU,76.0,215.0,530.0,0.0,530.0,1600.0,0.6923076923076923,[0.9321396000004825],941.9501999999629
IG25,1.0,7.0,WAIT,LOWU,104.0,245.0,634.0,0.0,634.0,1704.0,1.0,[1.2336917000002359],1242.8411000000779
IG25,1.0,8.0,WAIT,LOWU,100.0,209.0,734.0,0.0,734.0,1804.0,1.0,[3.330166700000518],3341.841000000364
IG25,1.0,9.0,WAIT,LOWU,87.0,183.0,821.0,0.0,821.0,1891.0,0.6923076923076923,[1.800207600000249],1809.4498999998905
IG25,1.0,10.0,WAIT,LOWU,114.0,119.0,935.0,0.0,935.0,2005.0,1.0,[2.4644775999995545],2474.3583999997936
IG25,1.0,11.0,WAIT,LOWU,57.0,0.0,992.0,0.0,992.0,2062.0,0.1538461538461538,[2.084479099999953],2094.102199999732
IG25,1.0,12.0,WAIT,LOWU,35.0,0.0,1027.0,0.0,1027.0,2097.0,0.0,[1.9327627000002394],1942.137999999337
IG25,1.0,13.0,WAIT,LOWU,45.0,33.0,1072.0,0.0,1072.0,2142.0,0.1538461538461538,[4.717137699999512],4726.761400000192
IG25,1.0,14.0,WAIT,LOWU,129.0,0.0,1201.0,0.0,1201.0,2271.0,1.0,[1.5303584000002957],1542.8508999993792
IG25,1.0,15.0,WAIT,LOWU,129.0,0.0,1330.0,0.0,1330.0,2400.0,1.0,[2.1511069999996835],2165.9862999996403
IG25,1.0,16.0,WAIT,LOWU,122.0,0.0,1452.0,0.0,1452.0,2522.0,1.0,[1.7660020000002987],1775.7685999994865
IG25,1.0,17.0,WAIT,LOWU,85.0,0.0,1537.0,0.0,1537.0,2607.0,1.0,[2.033155199999783],2042.5254000001587
IG25,1.0,18.0,WAIT,LOWU,85.0,153.0,1622.0,0.0,1622.0,2692.0,1.0,[2.416374100000212],2425.73539999919
IG25,1.0,19.0,WAIT,LOWU,102.0,0.0,1724.0,0.0,1724.0,2794.0,0.6923076923076923,[1.9993058999998539],2009.0558999999193
IG25,1.0,20.0,WAIT,LOWU,90.0,0.0,1814.0,0.0,1814.0,2884.0,0.6923076923076923,[1.2499086999996507],1259.3710999999894
IG25,1.0,21.0,WAIT,LOWU,89.0,0.0,1903.0,0.0,1903.0,2973.0,0.6923076923076923,[1.224768999999469],1233.8058000004385
IG25,1.0,22.0,WAIT,LOWU,77.0,0.0,1980.0,0.0,1980.0,3050.0,0.6923076923076923,[1.2992546999994374],1308.8042000008281
IG25,1.0,23.0,WAIT,LOWU,86.0,165.0,2066.0,0.0,2066.0,3136.0,0.6923076923076923,[1.6747025000004214],1683.7325000005076
IG25,1.0,24.0,WAIT,LOWU,109.0,0.0,2175.0,0.0,2175.0,3245.0,0.6923076923076923,[1.3810237999996389],1391.436599999899
IG25,1.0,25.0,WAIT,LOWU,84.0,237.0,2259.0,0.0,2259.0,3329.0,0.6923076923076923,[1.5170880999994552],1526.1868999996223
IG25,1.0,26.0,WAIT,LOWU,90.0,182.0,2349.0,0.0,2349.0,3419.0,1.0,[1.7991425000000163],1809.546999999904
IG25,1.0,27.0,WAIT,LOWU,120.0,218.0,2469.0,0.0,2469.0,3539.0,1.0,[3.0633884999997463],3072.3073999996996
IG25,1.0,28.0,WAIT,LOWU,91.0,0.0,2560.0,0.0,2560.0,3630.0,1.0,[2.6503790999995545],2659.461500000325
IG25,1.0,29.0,WAIT,LOWU,102.0,0.0,2662.0,0.0,2662.0,3732.0,1.0,[1.7818560000005164],1791.7358999993885
IG25,1.0,30.0,WAIT,LOWU,120.0,271.0,2782.0,0.0,2782.0,3852.0,1.0,[1.4824367000001075],1492.1477000006707
IG25,1.0,31.0,WAIT,LOWU,85.0,128.0,2867.0,0.0,2867.0,3937.0,1.0,[1.5160364000003028],1525.5856000003405
IG25,1.0,32.0,WAIT,LOWU,130.0,0.0,2997.0,0.0,2997.0,4067.0,1.0,[1.09961149999981],1108.822799999849
IG25,1.0,33.0,WAIT,LOWU,129.0,0.0,3126.0,0.0,3126.0,4196.0,1.0,[1.950489199999538],1959.423599999398
IG25,1.0,34.0,WAIT,LOWU,113.0,0.0,3239.0,0.0,3239.0,4309.0,1.0,[1.3909167000001617],1400.273399999598
IG25,1.0,35.0,WAIT,LOWU,120.0,101.0,3359.0,0.0,3359.0,4429.0,1.0,[1.232904100000269],1242.552800000296
IG25,1.0,36.0,WAIT,LOWU,84.0,0.0,3443.0,0.0,3443.0,4513.0,1.0,[1.633864700000231],1642.9791999999434
IG25,1.0,37.0,WAIT,LOWU,123.0,137.0,3566.0,0.0,3566.0,4636.0,1.0,[1.4337586000001465],1442.891799999401
IG25,1.0,38.0,WAIT,LOWU,85.0,113.0,3651.0,0.0,3651.0,4721.0,1.0,[1.0993171000000075],1108.9092000002274
IG25,1.0,39.0,WAIT,LOWU,108.0,214.0,3759.0,0.0,3759.0,4829.0,1.0,[1.331876100000045],1341.5724000005284
IG25,1.0,40.0,WAIT,LOWU,100.0,0.0,3859.0,0.0,3859.0,4929.0,1.0,[1.2002310999996553],1209.3723999996437
IG25,1.0,41.0,WAIT,LOWU,130.0,0.0,3989.0,0.0,3989.0,5059.0,1.0,[1.683398500000294],1692.7203000005102
IG25,1.0,42.0,WAIT,LOWU,125.0,105.0,4114.0,0.0,4114.0,5184.0,1.0,[1.5157257999999274],1525.4437000002945
IG25,1.0,43.0,WAIT,LOWU,126.0,0.0,4240.0,0.0,4240.0,5310.0,1.0,[2.116773999999168],2126.15550000011
IG25,1.0,44.0,WAIT,LOWU,124.0,331.0,4364.0,0.0,4364.0,5434.0,1.0,[1.732962399999451],1742.6324000008171
IG25,1.0,45.0,WAIT,LOWU,95.0,0.0,4459.0,0.0,4459.0,5529.0,1.0,[1.4411876999993183],1450.287800000282
IG25,1.0,46.0,WAIT,LOWU,125.0,283.0,4584.0,0.0,4584.0,5654.0,1.0,[1.2028604999995878],1217.8906999997562
IG25,1.0,47.0,WAIT,LOWU,125.0,123.0,4709.0,0.0,4709.0,5779.0,1.0,[0.9499781000004077],959.1786999999313
IG25,1.0,48.0,WAIT,LOWU,87.0,124.0,4796.0,0.0,4796.0,5866.0,1.0,[1.116827199999534],1126.2778000000399
IG25,1.0,49.0,WAIT,LOWU,116.0,0.0,4912.0,0.0,4912.0,5982.0,1.0,[0.8054645000001983],817.4784000002546
IG25,1.0,50.0,WAIT,LOWU,84.0,0.0,4996.0,0.0,4996.0,6066.0,1.0,[0.7831178000005821],792.2640999995638
IG25,1.0,51.0,WAIT,LOWU,126.0,0.0,5122.0,0.0,5122.0,6192.0,1.0,[0.5328966999995828],542.7917999995407
IG25,1.0,52.0,WAIT,LOWU,94.0,135.0,5216.0,0.0,5216.0,6286.0,1.0,[0.6480523999998695],657.8603999996558
IG25,1.0,53.0,WAIT,LOWU,101.0,0.0,5317.0,0.0,5317.0,6387.0,1.0,[1.1334697000002052],1142.836799999699
IG25,1.0,54.0,WAIT,LOWU,127.0,235.0,5444.0,0.0,5444.0,6514.0,1.0,[0.8735706999996182],883.832200000179
IG25,1.0,55.0,WAIT,LOWU,115.0,0.0,5559.0,0.0,5559.0,6629.0,1.0,[0.5653391000005286],575.4138000002131
IG25,1.0,56.0,WAIT,LOWU,84.0,171.0,5643.0,0.0,5643.0,6713.0,1.0,[0.6826675000002069],692.3839000000153
IG25,1.0,57.0,WAIT,LOWU,82.0,104.0,5725.0,0.0,5725.0,6795.0,1.0,[1.3323417999999947],1342.1994000000414
IG25,1.0,58.0,WAIT,LOWU,123.0,0.0,5848.0,0.0,5848.0,6918.0,1.0,[1.1480923999997685],1158.0954999999376
IG25,1.0,59.0,WAIT,LOWU,130.0,0.0,5978.0,0.0,5978.0,7048.0,1.0,[0.7670186000004833],776.5125000004191
IG25,1.0,60.0,WAIT,LOWU,118.0,0.0,6096.0,0.0,6096.0,7166.0,1.0,[0.8326492999995025],842.2515000002459
IG25,1.0,61.0,WAIT,LOWU,110.0,306.0,6206.0,0.0,6206.0,7276.0,1.0,[1.0518013999999312],1062.1963000003016
IG25,1.0,62.0,WAIT,LOWU,104.0,0.0,6310.0,0.0,6310.0,7380.0,1.0,[1.1679091000005428],1178.6819000008982
IG25,1.0,63.0,WAIT,LOWU,96.0,0.0,6406.0,0.0,6406.0,7476.0,1.0,[0.7664993999997023],775.6639000008581
IG25,1.0,64.0,WAIT,LOWU,126.0,208.0,6532.0,0.0,6532.0,7602.0,1.0,[0.6711058999999295],686.4297000002116
IG25,1.0,65.0,WAIT,LOWU,127.0,111.0,6659.0,0.0,6659.0,7729.0,1.0,[0.5415845000006811],550.6408999998821
IG25,1.0,66.0,WAIT,LOWU,115.0,181.0,6774.0,0.0,6774.0,7844.0,1.0,[0.46638549999988754],475.6353000001982
IG25,1.0,67.0,WAIT,LOWU,102.0,286.0,6876.0,0.0,6876.0,7946.0,1.0,[0.46553169999970123],475.3597000008449
IG25,1.0,68.0,WAIT,LOWU,125.0,0.0,7001.0,0.0,7001.0,8071.0,1.0,[0.577294200000324],587.775300000445
IG25,1.0,69.0,WAIT,LOWU,119.0,0.0,7120.0,0.0,7120.0,8190.0,1.0,[0.4032159000007596],418.48620000027586
IG25,1.0,70.0,WAIT,LOWU,130.0,0.0,7250.0,0.0,7250.0,8320.0,1.0,[0.5994166000000405],608.5451999998186
IG25,1.0,71.0,WAIT,LOWU,109.0,163.0,7359.0,0.0,7359.0,8429.0,1.0,[0.6000366000007489],609.4006000002846
IG25,1.0,72.0,WAIT,LOWU,82.0,162.0,7441.0,0.0,7441.0,8511.0,1.0,[0.40074189999995724],409.8423000004841
IG25,1.0,73.0,WAIT,LOWU,103.0,108.0,7544.0,0.0,7544.0,8614.0,1.0,[0.3149773000004643],325.1146000002045
IG25,1.0,74.0,WAIT,LOWU,109.0,0.0,7653.0,0.0,7653.0,8723.0,1.0,[0.33200160000069445],341.86510000017006
IG25,1.0,75.0,WAIT,LOWU,106.0,0.0,7759.0,0.0,7759.0,8829.0,1.0,[0.5331120000000737],542.1326000004774
